,index,county,state,season,title,latitude,longitude,date,number,geohash,temperature_high,temperature_mid,temperature_low,dew_point,humidity,cloud_cover,precip_type,pressure,wind_bearing,wind_speed,Class A,Class B,Class C,cluster
3567,4443,Dubuque County,Iowa,Fall,"Report 25071: Daylight sighting by a roofing contractor near the Mississippi River, south of Dubuque",42.4104,-90.66615,2007-11-07,25071.0,9zx92bdfmx,39.69860076904297,33.07235336303711,25.478599548339844,20.052350997924805,0.5968059158325195,0.4895000076293945,No Precipitation,986.3229370117188,270.5846252441406,9.130687713623049,1,0,0,3
3568,4444,Dubuque County,Iowa,Summer,Report 30530: Late afternoon sighting of a road crossing on Hwy 52 north of Dubuque,42.55997,-90.76557,2011-08-31,30530.0,9zx6nef9bc,81.61969757080078,69.46595764160156,62.53970336914063,62.659698486328125,0.8006421661376953,0.4992499923706054,rain,988.7235717773438,127.75389099121094,11.773507118225098,1,0,0,3
3569,4445,Dubuque County,Iowa,Fall,Report 36514: Father and son are approached by three large bipeds while fishing at dusk west of Asbury,42.50969,-90.84215,2012-09-21,36514.0,9zx3ufdubk,63.39290237426758,55.80289840698242,51.9629020690918,40.5254020690918,0.5767293167114258,0.6203750228881836,rain,983.3136596679688,302.47119140625,5.905849933624268,0,1,0,3
3570,4446,Dubuque County,Iowa,Fall,Report 51678: Multiple sightings on family property near Cascade,42.33531,-90.93558,2015-11-30,51678.0,9zx2fdytp3,38.6338996887207,34.190147399902344,31.973899841308597,27.35390281677246,0.7708191680908203,1.0,snow,982.443115234375,84.33328247070312,13.798864364624023,1,0,0,3
3571,4447,Fayette County,Iowa,Fall,Report 23448: Possible nighttime encounter by campers at Volga River State Recreation Area,45.8618,-91.75641,2006-10-07,23448.0,cbnubhch2e,69.17359924316406,58.193603515625,51.98360061645508,40.43735122680664,0.5182954406738282,0.2426249885559082,No Precipitation,979.6925659179688,173.45578002929688,15.7498140335083,0,1,0,3
3572,4448,Hamilton County,Iowa,Fall,Report 1046: Sasquatch surprises hunter in prairie grass while hunting with bb gun,42.47806,-93.82007,2000-11-25,1046.0,9zt39hfk9u,41.98909759521485,31.03534698486328,25.06909942626953,25.35784912109375,0.8008818054199218,0.4398750305175781,No Precipitation,977.1085815429688,67.2176513671875,8.081113815307617,1,0,0,3
3573,4449,Humboldt County,Iowa,Fall,Report 5072: Witness reports seeing footprints as a child,42.9074,-94.3841,1977-09-01,5072.0,9zsuh5p9ep,75.06320190429688,66.00318908691406,55.8931999206543,58.04195022583008,0.7629706573486328,0.1888333320617675,rain,977.9611206054688,60.36433792114258,13.030404090881348,0,1,0,3
3574,4450,Humboldt County,Iowa,Fall,"Report 1268: More sightings of a strange creature centering around the town of Ottosen. Other stories told about strange sounds, footprints and animal mutilatations.",42.8674,-94.356,1978-09-12,1268.0,9zsgugu09y,81.8915023803711,73.9902572631836,69.65150451660156,67.92650604248047,0.8212420654296875,0.5994583129882812,rain,963.0924682617188,291.7823486328125,14.514665603637695,1,0,0,3
3575,4451,Humboldt County,Iowa,Spring,Report 2170: Youths see unknown hairy primate staring at them from distance,42.72063,-94.22206,2001-04-02,2170.0,9zsgpcj9dy,54.75379943847656,43.237548828125,34.32379913330078,32.81254959106445,0.6876371002197266,0.5030416870117187,No Precipitation,973.3317260742188,99.53317260742188,13.601622581481934,1,0,0,3
3576,4452,Humboldt County,Iowa,Winter,Report 33490: Large log tossed into Des Moines River as woman watches eagles from bridge at Frank Gotch State Park,42.6766,-94.20245,2011-02-15,33490.0,9zt4b35c5y,45.8671989440918,33.92344665527344,27.68720054626465,30.019699096679688,0.8606509399414063,0.2151249885559082,No Precipitation,978.0270385742188,176.77882385253906,16.32856559753418,0,1,0,3
3577,4454,Jefferson County,Iowa,Fall,"Report 1270: Newspaper article about ""The Lockridge Monster.""",40.995,-91.75205,1975-10-28,1270.0,9zqc0nujnm,62.50640106201172,58.01765441894531,54.586402893066406,43.54640197753906,0.606496696472168,0.5349166870117188,No Precipitation,989.1499633789062,135.56715393066406,11.956968307495115,1,0,0,3
3578,4455,Johnson County,Iowa,Spring,Report 35883: Possible encounter while volunteering at Macbride Raptor Project outside North Liberty,41.7822,-91.57033,2010-04-15,35883.0,9zqvsq0wbw,77.64620208740234,66.74120330810547,57.03620147705078,50.67245101928711,0.577109489440918,0.230625,No Precipitation,991.9081420898438,209.0744781494141,16.92597770690918,0,1,0,3
3579,4458,Decatur County,Iowa,Fall,Report 22147: Artifact hunter describes an unusual daylight encounter in a public hunting area near Van Wert,40.8348,-93.85965,1991-09-15,22147.0,9zm221trzw,82.40269470214844,75.7614517211914,71.69270324707031,70.15145111083984,0.8314041900634765,0.6625417327880859,rain,976.8595581054688,208.187744140625,15.082755088806152,1,0,0,3
3580,4459,Clayton County,Iowa,Summer,Report 1234: Creature observed by witness.,43.078,-91.3867,1970-08-15,1234.0,9zxj06n5x9,80.44879913330078,74.17880249023438,69.37879943847656,62.9775505065918,0.6834988403320312,0.3070000267028808,rain,973.70458984375,246.544677734375,11.85610008239746,1,0,0,3
3581,4460,Chickasaw County,Iowa,Summer,Report 57939: Possible knocks heard in a neighborhood near Protivin,43.19481,-92.15997,2017-06-15,57939.0,9zwmwz7hj0,82.98680114746094,74.32054901123047,60.936798095703125,60.71929931640625,0.661817626953125,0.1125,rain,968.46044921875,267.5831604003906,12.254595756530762,0,1,0,3
3582,4461,Buchanan County,Iowa,Summer,"Report 9089: While heading to cabin at 6:30 a.m., husband and wife have sighting near Wipsipinicon River",42.28422,-91.68192,2004-09-12,9089.0,9zwb99x72m,80.77909851074219,70.4553451538086,59.17910003662109,61.55659866333008,0.7560235595703125,0.0268750023841857,No Precipitation,987.7377319335938,183.6342315673828,12.154138565063477,1,0,0,3
3583,4462,Boone County,Iowa,Summer,Report 41700: Motorist observes a dark shaggy figure running on the road in daylight near Ogden,42.10722,-94.01338,2013-07-23,41700.0,9zmps9ms36,87.44720458984375,73.4747085571289,62.96720123291016,61.12594985961914,0.6672991943359375,0.1651250076293945,rain,976.4080200195312,12.15367031097412,11.811699867248535,0,1,0,3
3584,4463,Shoshone County,Idaho,Summer,Report 24224: Man tells of his possible daylight encounter as a young motorcycle explorer in the Coeur d'Alene National Forest,47.6835,-116.211,1981-08-01,24224.0,c2mr7898x2,71.55590057373047,58.8433952331543,45.09590148925781,39.08839797973633,0.5298880004882812,0.0547500038146972,No Precipitation,845.2965698242188,212.6805419921875,7.0207600593566895,0,1,0,4
3585,4464,Owyhee County,Idaho,Spring,Report 5720: Night time rabbit hunters spotlight 7' tall biped leaping over 4' sagebrush as it escapes from view,42.79166,-116.25,1963-06-15,5720.0,9rt76tvr6x,76.11530303955078,64.8503189086914,54.51530075073242,51.7065544128418,0.6480738067626953,0.187125015258789,No Precipitation,880.8860473632812,106.1227035522461,7.4462199211120605,1,0,0,0
3586,4465,Oneida County,Idaho,Summer,Report 57784: Traveler sleeping at rest stop near Malad City awakened by possible wood knocks,42.10072,-112.2149,2017-06-17,57784.0,9x2pw2pw7r,74.99480438232422,65.72479248046875,56.27479934692383,48.29104995727539,0.5587453079223633,0.4557500076293945,rain,862.3698120117188,316.141845703125,8.322120666503906,0,1,0,5
3587,4466,Madison County,Idaho,Fall,Report 18958: Screaming and eyeshine witnessed by hunter in the Big Hole Mountains,43.61015,-111.4418,2008-04-12,18958.0,9xbb04fx9c,41.10890197753906,29.806398391723636,17.438899993896484,17.66765022277832,0.6120244216918945,0.075,No Precipitation,821.3622436523438,263.2110900878906,4.718956470489502,0,1,0,5
3588,4468,Kootenai County,Idaho,Winter,Report 10012: Night time encounter with parked trucker and wife near Post Falls.,47.70965,-116.9266,1988-12-03,10012.0,c2kz7m28ue,42.82070159912109,33.46820068359375,27.16069984436035,30.933202743530277,0.9063419342041016,0.375625,No Precipitation,948.009765625,50.213340759277344,5.610367298126221,1,0,0,4
3589,4469,Idaho County,Idaho,Fall,Report 9954: Elk hunters find footprints on Stanley Butte.,46.2404,-115.2088,1974-09-14,9954.0,c2np43g9b7,63.42259979248047,47.14384460449219,31.472599029541016,26.15509986877441,0.4827235794067382,0.003624999821186,No Precipitation,808.041015625,342.51190185546875,3.3554999828338623,0,1,0,4
3590,4470,Elmore County,Idaho,Fall,Report 71863: Elk hunters hear loud wood knocks from multiple directions in remote forest 40 miles east of Boise,43.71597,-115.3929,2021-10-29,71863.0,9rvbwnjryx,46.59980010986328,38.2635498046875,34.17980194091797,33.47105026245117,0.8341539001464844,0.4004999923706054,No Precipitation,789.427001953125,178.44911193847656,6.770390510559082,0,1,0,4
3591,4471,Custer County,Idaho,Fall,Report 6983: Hunter has early morning sighting near Challis,44.25028,-114.7503,1975-10-01,6983.0,9ry7sz92s4,62.56220245361328,45.83344650268555,33.132198333740234,24.229700088500977,0.4791830444335938,0.0248749995231628,No Precipitation,755.1609497070312,226.93055725097656,4.273782253265381,1,0,0,4
3592,4473,Custer County,Idaho,Fall,Report 13717: Possible vocalizations heard by staff at Redfish Lake near Stanley,44.14765,-114.9221,2001-09-01,13717.0,9ry70uu68y,74.75810241699219,63.70309829711914,50.00810241699219,38.69060134887695,0.4352842330932617,0.1172500133514404,No Precipitation,801.07373046875,223.0999298095703,11.504793167114258,0,1,0,4
3593,4474,Custer County,Idaho,Summer,Report 10960: Possible stalking outside a campers' tent in the White Knob mountains,43.79615,-113.8441,2004-08-01,10960.0,9rz11kv704,79.50019836425781,69.21019744873047,58.62020111083984,25.26019859313965,0.2097532653808593,0.1090000057220458,No Precipitation,769.3489379882812,215.6092529296875,9.712291717529297,0,1,0,5
3594,4475,Custer County,Idaho,Summer,Report 56257: River rafter has rocks thrown toward him while hiking near Sheepeater Hot Springs,44.62801,-115.2019,2013-06-06,56257.0,9ryjfs2910,73.75370025634766,61.697452545166016,48.013702392578125,43.44245529174805,0.5459431838989258,0.3542500305175781,No Precipitation,840.742431640625,284.10015869140625,6.579214572906494,0,1,0,4
3595,4476,Idaho County,Idaho,Fall,Report 38287: Dogs alert homeowner to a late night visitor outside Kamiah,46.19614,-141.006,2013-12-04,38287.0,bb5wz3f840,47.84000015258789,47.46124649047852,47.02999877929688,37.415000915527344,0.6797534942626953,0.8992499542236329,No Precipitation,1035.4166259765625,125.69416809082033,13.423863410949709,1,0,0,4
3596,4479,Kootenai County,Idaho,Fall,Report 15206: Possible tracks found on Buckles Mountain,47.85001,-116.6079,2005-10-06,15206.0,c2t04wbdwb,51.57950210571289,41.462005615234375,35.199501037597656,30.886999130249023,0.6852056121826172,0.565333366394043,No Precipitation,855.9916381835938,136.35504150390625,5.820499897003174,0,1,0,4
3597,4480,Kootenai County,Idaho,Spring,Report 63726: Camper reports knocks and camp intrusion at Whitetail Campground in Farragut State Park near Athol,47.96905,-116.5499,2008-05-15,63726.0,c2t0gu6zyr,69.51919555664062,57.36545181274414,43.77919769287109,46.21295166015625,0.6807564544677734,0.1162083339691162,No Precipitation,944.9607543945312,231.61338806152344,7.245255947113037,0,1,0,4
3598,4481,Kootenai County,Idaho,Summer,Report 30868: Tracks found during a nature ride near Mica Peak.,47.61947,-116.9945,2010-06-15,30868.0,c2kycsz5w8,59.125099182128906,47.376346588134766,37.97509765625,27.59134864807129,0.4704078292846679,0.0937500095367431,No Precipitation,851.406982421875,222.9803009033203,7.803892612457275,0,1,0,4
3599,4484,Latah County,Idaho,Summer,Report 12913: Long-duration daylight sighting (distant) on Moscow Mountain,46.8102,-116.8368,2005-07-01,12913.0,c2kfm3d11j,73.12369537353516,62.18119812011719,49.99369812011719,43.12369918823242,0.5161759948730469,0.0355000019073486,No Precipitation,870.0440063476562,220.5354156494141,8.573869705200195,1,0,0,4
3600,4485,Latah County,Idaho,Winter,Report 57248: Late night road crossing sighting near Potlatch on Hwy 95 spooks woman,46.97822,-116.923,2011-02-15,57248.0,c2kg7257bw,48.4114990234375,37.73150253295898,32.48149871826172,34.38275146484375,0.8849544525146484,0.879666748046875,snow,914.6858520507812,168.98619079589844,12.321789741516112,1,0,0,4
3601,4486,Latah County,Idaho,Fall,Report 67401: Hunter gets spooked by loud knocks 7 miles south of Bovill,46.75473,-116.4292,2020-10-09,67401.0,c2m1yx6y51,65.93809509277344,55.75310134887695,46.6781005859375,41.8031005859375,0.6166073608398438,0.1817500114440918,No Precipitation,872.2262573242188,213.6185607910156,7.635350227355957,0,1,0,4
3602,4489,Lemhi County,Idaho,Summer,Report 18050: Series of loud vocalizations from two sources heard in the Yellowjacket Mountains.,44.9625,-114.655,2000-08-01,18050.0,9ryrycnv8c,77.7218017578125,65.1480484008789,52.16180038452149,36.190547943115234,0.378354377746582,0.134625015258789,rain,745.49951171875,278.6579895019531,10.535296440124512,0,1,0,4
3603,4490,Lemhi County,Idaho,Fall,"Report 59343: Father and son experience ""disappearing stump"" on Carmen Creek Road while scouting for deer during the day outside the city of Salmon",45.2704,-113.8186,2014-10-15,59343.0,c2p19cpz4q,64.22809600830078,52.16435241699219,46.85810089111328,36.72560119628906,0.5651558303833008,0.5997499465942383,rain,849.90234375,161.20230102539062,8.594273567199707,0,1,0,5
3604,4491,Madison County,Idaho,Summer,Report 59185: Camper finds possible tracks on a sandbar along Henry's Fork River,43.86739,-111.8617,2015-06-25,59185.0,9xb3w9bf16,91.06969451904295,76.18968963623047,57.13969802856445,35.655948638916016,0.2612529754638671,0.1401249980926513,No Precipitation,857.5440063476562,188.06509399414065,9.017635345458984,0,1,0,5
3605,4492,Nez Perce County,Idaho,Summer,Report 6391: Camper sees sasquatch across Snake River,45.9978,-116.9156,1974-06-15,6391.0,c2hvet8st5,95.54180145263672,83.80806732177734,69.53179931640625,62.20430374145508,0.501656379699707,0.2488750267028808,No Precipitation,975.73486328125,130.1129150390625,5.905849933624268,1,0,0,4
3606,4494,Shoshone County,Idaho,Summer,Report 23521: Parked trucker has frightening early morning encounter off I-90 near Wallace,47.509,-115.9965,1996-05-30,23521.0,c2mw22tzvx,57.57619857788086,48.789947509765625,38.40620040893555,39.38119888305664,0.7111229705810547,0.5509582901000977,rain,924.7960815429688,239.8195037841797,8.562189102172852,1,0,0,4
3607,4496,Shoshone County,Idaho,Summer,Report 59472: Husband and wife see large upright figure leap from road around midnight on Freezeout Saddle near Clarkia,47.02242,-116.0518,2006-08-07,59472.0,c2m7x0jtmn,84.52310180664062,68.69434356689453,53.203102111816406,32.28935241699219,0.2940775489807128,0.02,No Precipitation,827.1344604492188,234.37698364257807,5.145099639892578,1,0,0,4
3608,4497,Shoshone County,Idaho,Summer,"Report 69141: Camper sighting at night, rocks thrown, on North Fork of Coeur d'Alene River near Enaville",47.61893,-116.2617,2011-08-10,69141.0,c2mqfkub65,83.20369720458984,71.4924545288086,59.26369857788086,40.847450256347656,0.3532368469238281,0.1248750019073486,No Precipitation,934.761474609375,220.4332733154297,7.826303482055664,1,0,0,4
3609,4498,Shoshone County,Idaho,Summer,"Report 65369: Family hears ""Ohio Howls"" in the historic Marble Creek drainage, 47 mi SE of Coeur d’Alene",47.19253,-116.0776,2019-07-13,65369.0,c2mkqx4u7v,84.114501953125,71.59326171875,58.3745002746582,49.32200241088867,0.4844145202636719,0.1107499980926513,rain,908.6318359375,282.4259338378906,7.14790678024292,0,1,0,4
3610,4499,Shoshone County,Idaho,Summer,"Report 65924: Camper hears Wood Knocks, Whoops and has a possible sighting on the St. Joe River",47.23444,-115.6292,2020-08-08,65924.0,c2mu8yc2s3,73.61689758300781,59.70065689086914,46.61689758300781,40.76314926147461,0.5254985427856446,0.261875,No Precipitation,900.8268432617188,250.01681518554688,10.821162223815918,0,1,0,4
3611,4500,Shoshone County,Idaho,Fall,"Report 71799: Local couple hear loud knocks from different directions in Coeur d' Alene Mountains, 5 miles north of Osburn",47.5405,-115.947,2021-11-01,71799.0,c2mw3w3zrp,50.99810028076172,35.61185073852539,28.13809967041016,21.241849899291992,0.5625491333007813,0.006625000834465,No Precipitation,876.1987915039062,97.13565826416016,7.546352863311768,0,1,0,4
3612,4502,Boone County,Iowa,Fall,Report 44429: Truck driver watches a Bigfoot chase Deer across US-30 west of Boone,42.03477,-93.92304,2014-04-04,44429.0,9zmpnspq69,44.98970031738281,35.6109504699707,29.59970092773437,29.104700088500977,0.7851215362548828,0.9545833587646484,snow,975.9475708007812,323.1047058105469,23.898237228393555,1,0,0,3
3613,4503,Buchanan County,Iowa,Summer,Report 57358: Possible howl heard while fishing at night near Otterville,42.51633,-91.96428,2013-08-15,57358.0,9zw9g7cesf,72.85549926757812,64.80425262451172,56.56549835205078,51.33799743652344,0.6319319152832031,0.5977500534057617,No Precipitation,988.1249389648438,199.2496032714844,6.142591953277588,0,1,0,3
3614,4504,Clayton County,Iowa,Fall,Report 44740: Memory told of being chased off by frightening thumps and scream while hiking in Pikes Peak State Park,43.00499,-91.17154,1970-09-27,44740.0,9zxhtkffjp,56.19559860229492,51.17060470581055,46.38559722900391,36.75185012817383,0.5880802536010742,0.2923333549499511,No Precipitation,982.4265747070312,150.60874938964844,14.23969554901123,0,1,0,3
3615,4505,Dallas County,Iowa,Fall,Report 1197: Several sighting reports near the Racoon River within days of each other.,41.59377,-93.974,1978-11-15,1197.0,9zmhtefjr0,39.79850006103516,31.85599708557129,26.478500366210938,21.56224822998047,0.6634712982177734,0.4586250305175781,No Precipitation,991.2245483398438,40.05297088623047,5.8547892570495605,1,0,0,3
3616,4507,Decatur County,Iowa,Summer,Report 1554: Multiple witness road-crossing sighting near Nine Eagles State Park,40.59604,-93.77783,2000-06-14,1554.0,9zjqfn3144,79.12760162353516,70.52135467529297,66.79759979248047,62.99509811401367,0.7918452453613282,0.7489167022705078,rain,974.2653198242188,235.0777282714844,20.86294937133789,1,0,0,3
3617,4508,Decatur County,Iowa,Spring,Report 24056: Hunter describes combination of rock clacking and bird-like vocals in public hunting area near Van Wert,40.8348,-93.85965,2008-05-28,24056.0,9zm221trzw,64.4926986694336,54.3564453125,49.01269912719727,45.4764518737793,0.7213651275634766,0.8071666717529297,rain,990.0652465820312,78.6229248046875,13.806114196777344,0,1,0,3
3618,4510,Clark County,Idaho,Fall,Report 13768: Possible sighting at night by bowhunters near Crooked Creek outside Dubois,44.2548,-112.6467,1997-08-19,13768.0,9rzgu8m4vs,74.08760070800781,61.13883972167969,46.36759948730469,38.96134948730469,0.4807404708862304,0.0386249995231628,rain,808.3001098632812,278.3713073730469,8.358120918273926,0,1,0,5
3619,4514,Bonneville County,Idaho,Fall,Report 16527: Multiple witness incident at night near Idaho Falls,43.41005,-111.7899,2006-11-04,16527.0,9x8wbnt1fe,42.60469818115234,37.96969985961914,34.68470001220703,34.35845184326172,0.8694406127929688,0.7894166564941406,rain,829.49951171875,178.14926147460938,8.872179985046387,1,0,0,5
3620,4515,Bonner County,Idaho,Summer,Report 1801: Close daylight sighting of animal crossing road near Spirit Lake,47.95614,-116.7787,1967-07-29,1801.0,c2sbydhkg0,87.18980407714844,74.86730194091797,59.64979934692383,37.97854995727539,0.2996944427490234,0.09875,No Precipitation,927.4191284179688,248.23284912109372,9.511855125427246,1,0,0,4
3621,4516,Boise County,Idaho,Summer,Report 15416: Possible vocalizations heard by campers near Lowman,44.14555,-115.3106,2004-06-19,15416.0,9ry50h3qkq,68.88739776611328,58.23740005493164,46.02740097045898,44.24240112304688,0.6246844100952148,0.2561250114440918,rain,855.8821411132812,202.5741271972656,8.031421661376953,0,1,0,4
3622,4518,Benewah County,Idaho,Fall,Report 15120: Man describes daylight sighting by father (elk hunter) near Clarkia,47.0615,-116.322,1972-10-01,15120.0,c2m79p2chg,66.38629913330078,54.94880294799805,43.25630187988281,42.16130065917969,0.6402864837646485,0.0815000057220459,No Precipitation,915.840576171875,246.8013916015625,6.219503879547119,0,1,0,4
3623,4521,Winnebago County,Illinois,Fall,Report 19910: Nighttime sighting by property owner near Kishwaukee River.,42.1846,-89.022,1994-10-22,19910.0,dp2xyr2pj5,68.53279876708984,58.02530288696289,48.462799072265625,46.8315544128418,0.6816996002197265,0.1369999980926513,No Precipitation,978.8103637695312,175.249755859375,12.18087100982666,1,0,0,3
3624,4522,Will County,Illinois,Fall,Report 42140: Hiker has daylight sighting in Goodenow Grove Nature Preserve,41.40762,-87.60593,2009-10-10,42140.0,dp3ew6p2cg,49.47980117797852,42.943546295166016,34.449798583984375,33.737300872802734,0.7179360198974609,0.3630833053588867,No Precipitation,992.72607421875,299.04840087890625,12.20549488067627,1,0,0,3
3625,4523,Will County,Illinois,Fall,Report 47911: Memory told of a nighttime road crossing near Coal City,41.34693,-88.23882,2017-01-22,47911.0,dp370nfrq6,46.39550018310547,40.12175369262695,32.535499572753906,38.505496978759766,0.9412771606445312,0.6957500457763672,No Precipitation,983.4562377929688,0.7440583109855652,7.618947505950928,1,0,0,3
3626,4524,Williamson County,Illinois,Summer,Report 3467: Witnesses describe 'huge' black creature that throws dirt at them near Chittyville.,37.846,-89.0111,1968-08-15,3467.0,dn8xq98hgj,88.47679901123047,78.96304321289062,73.89679718017578,72.99304962158203,0.8319464874267578,0.4351250076293945,rain,1001.5484008789062,262.9488220214844,10.504376411437988,0,0,1,3
3627,4525,Williamson County,Illinois,Winter,"Report 15895: Possible vocalization heard in Marion, Illinois",37.72735,-88.9487,1977-12-31,15895.0,dn8wxuj99p,45.71870040893555,37.79869842529297,33.74869918823242,34.33744812011719,0.8771533203125,0.7272083282470703,No Precipitation,1003.28662109375,18.824811935424805,5.534032344818115,0,1,0,3
3628,4526,Williamson County,Illinois,Summer,Report 15393: Woman describes her son's possible sighting near Lake of Egypt in Shawnee National Forest,37.61095,-88.9319,2006-07-28,15393.0,dn8vbqcg8t,86.50399780273438,78.34400177001953,72.91400146484375,71.32024383544922,0.7976327514648438,0.7501666259765625,rain,997.7174682617188,218.6597900390625,9.606084823608398,0,1,0,3
3629,4527,Adams County,Idaho,Fall,Report 4987: Deputy sheriff has vehicle near miss with nine foot tall biped,44.85,-116.4,1990-10-31,4987.0,9rvppk8n5m,58.66429901123047,48.11929702758789,43.18429946899414,38.21179962158203,0.72868896484375,0.836916732788086,rain,880.4166870117188,164.9069366455078,10.756224632263184,1,0,0,4
3630,4528,Adams County,Idaho,Fall,Report 65779: Hunter describes trailer shaking then scream/howl outside Council on boundary of Payette NF and Boise NF,44.45853,-116.2853,2009-10-07,65779.0,9rvkcv7tsn,52.470497131347656,40.89800262451172,30.600500106811523,31.69925117492676,0.7279409027099609,0.34,No Precipitation,854.0523071289062,281.768310546875,6.579214096069336,0,1,0,4
3631,4529,Bear Lake County,Idaho,Fall,Report 28709: Several years later bowhunter confirms sighting of Bigfoot family east of Montpelier,42.5149,-111.1241,1982-09-11,28709.0,9x8cz79ghz,52.76029968261719,43.61030197143555,36.830299377441406,28.059051513671875,0.5670576858520507,0.7076250457763672,rain,765.59228515625,307.7601928710937,8.939607620239258,1,0,0,5
3632,4530,Bear Lake County,Idaho,Fall,Report 1796: Elk hunter observes an apparent family group,42.5149,-111.1241,1983-09-04,1796.0,9x8cz79ghz,60.95029830932617,49.9253044128418,37.19029998779297,42.18529891967773,0.7915296173095703,0.4172916793823242,rain,768.5110473632812,278.3466796875,11.184999465942385,1,0,0,5
3633,4531,Bear Lake County,Idaho,Summer,Report 28386: Camper and his three dogs hear possible vocalizations and cut camping trip short in Beaver Creek,42.35635,-111.5212,2003-06-21,28386.0,9x88yq8xxe,55.778900146484375,48.972652435302734,39.21889877319336,36.90140151977539,0.6617229461669922,0.5145416641235352,rain,776.3840942382812,253.74530029296875,9.269390106201172,0,1,0,5
3634,4532,Benewah County,Idaho,Summer,Report 67192: Wood Knocks and Vocalizations are heard then something hits the side of a remote cabin,47.23455,-116.7369,2020-10-15,67192.0,c2kuxwfc1n,48.23870086669922,39.87995147705078,31.678699493408203,31.33370018005371,0.7327927398681641,0.1825416755676269,rain,910.0918579101562,229.8223876953125,9.223386764526367,0,1,0,4
3635,4533,Boise County,Idaho,Summer,Report 29357: Husband and wife riding ATV's along the Payette River see a Bigfoot,44.28265,-115.8714,2009-06-13,29357.0,9rvegm3j0s,65.16500091552734,57.25624465942383,47.165000915527344,49.1974983215332,0.7574721527099609,0.5300416564941406,rain,874.6295776367188,85.9576187133789,4.611693382263184,1,0,0,4
3636,4534,Boise County,Idaho,Fall,Report 29020: Couple describes incidents at two different campgrounds in Boise National Forest,44.35978,-115.8596,2009-11-01,29020.0,9rvs7e3w7w,48.23690032958984,43.93190002441406,39.14690017700195,39.83314895629883,0.8627918243408204,0.5507500076293945,rain,880.0076293945312,246.80099487304688,5.265272617340088,0,1,0,4
3637,4535,Bonner County,Idaho,Fall,Report 10510: Logger and granddaughter have brief sighting in the Selkirk Mountains,48.1143,-116.0558,1969-10-18,10510.0,c2t3xnfwpg,54.17779922485352,44.51030349731445,38.69779968261719,29.67530059814453,0.5673137283325196,0.0232500004768371,No Precipitation,921.1640625,284.534423828125,3.1793742179870605,1,0,0,4
3638,4536,Bonner County,Idaho,Fall,Report 25156: Very close daylight sighting by a woodcutter driving down a logging road east of Nordman,48.6334,-116.934,1980-10-28,25156.0,c2suej7q06,43.12220001220703,35.83970260620117,30.522199630737305,31.950950622558597,0.8641097259521484,0.7183333587646484,No Precipitation,929.3856811523438,219.6741485595703,4.106586456298828,1,0,0,4
3639,4537,Bonner County,Idaho,Summer,Report 20802: Woman picking berries with family has daylight sighting near Clark Fork,48.255,-116.1475,1985-08-15,20802.0,c2t6sbxcxp,69.27529907226562,58.91029739379883,51.455299377441406,44.7015495300293,0.6067643737792969,0.4352917098999023,rain,877.8114624023438,215.64459228515625,7.908989429473877,1,0,0,4
3640,4538,Bonner County,Idaho,Fall,Report 26487: Man remembers his nighttime sighting at Bloom Lake north of Sandpoint,48.49805,-116.4171,1993-10-31,26487.0,c2t5yug9sg,46.553001403808594,39.416748046875,33.68299865722656,33.68299865722656,0.8103873443603515,0.7041666412353516,rain,903.79736328125,187.8199157714844,5.803279876708984,1,0,0,4
3641,4540,Bonner County,Idaho,Winter,Report 20221: Winter hikers find trail of footprints near Clark Fork,48.25206,-116.0969,2000-12-31,20221.0,c2t6w0hbd5,31.45190048217773,27.165651321411133,24.16189956665039,24.439401626586918,0.894084701538086,0.6636666870117187,snow,894.5241088867188,86.76416015625,3.809473752975464,0,1,0,4
3642,4542,Bonner County,Idaho,Winter,"Report 13828: Possible tracks found outside Clark Fork, near Spring Creek Road",48.15585,-116.1842,2006-02-10,13828.0,c2t3unt0pv,35.812400817871094,28.99114990234375,22.132400512695312,16.69489860534668,0.6084059524536133,0.0,No Precipitation,952.5244140625,45.2076301574707,4.906124114990234,0,1,0,4
3643,4543,Bonner County,Idaho,Fall,"Report 24693: Rock banging, footprints and strange stripped tree on high mountain ranch near Sandpoint",48.33,-116.71,2008-08-19,24693.0,c2t4bnnqeu,84.02449798583984,64.44575500488281,55.85449981689453,44.33074951171875,0.5241796493530273,0.494083366394043,rain,847.888916015625,201.61996459960935,9.406045913696287,0,1,0,4
3644,4544,Bonner County,Idaho,Fall,Report 42647: Hunter finds possible footprints and knuckle prints near Priest Lake,48.74915,-116.8415,2013-11-02,42647.0,c2svm4w87s,44.402000427246094,39.41074752807617,34.23199844360352,38.4995002746582,0.9666582489013672,0.7428749847412109,snow,920.6220703125,126.607177734375,11.106428146362305,0,1,0,4
3645,4545,Bonner County,Idaho,Fall,Report 56270: Hunter finds broken turtle shells and hears possible vocalizations near Coolin,48.43676,-116.9137,2014-10-24,56270.0,c2sge9dh96,51.62089920043945,45.65090560913086,41.27090072631836,41.88590240478516,0.8798210906982422,0.730625,rain,927.210205078125,205.6612243652344,8.815596580505371,0,1,0,4
